id,month,year,tkn_mg_l,tot_precip
Humber_R,August,2009,0.536,89.725
Humber_R,August,2010,0.563,79.65
Humber_R,August,2011,0.378,71.575
Humber_R,July,1979,2.86,62.775
Humber_R,July,1980,1.05,139.65
Humber_R,July,1981,0.678,77.925
Humber_R,July,1982,0.65,52.25
Humber_R,July,1983,0.645,81.025
Humber_R,July,1984,0.7683333,58.25
Humber_R,July,1985,0.84,81.125
Humber_R,July,1986,0.7083333,103.625
Humber_R,July,1987,0.645,90.475
Humber_R,July,1988,0.81777775,75.65
Humber_R,July,1989,1.1916667,58.525
Humber_R,July,1990,0.6933333,85.825
Humber_R,July,1991,1.255,71.3
Humber_R,July,1992,0.87083334,143.4
Humber_R,July,1993,0.81,64.175
Humber_R,July,1994,0.8925,90.075
Humber_R,July,1995,0.7366667,100.875
Humber_R,July,1996,0.68,95.9
Humber_R,July,1998,0.96,54.375
Humber_R,July,1999,0.44,76.725
Humber_R,July,2000,0.76,57.075
Humber_R,July,2001,0.54,35.95
Humber_R,July,2002,0.65,53.3
Humber_R,July,2003,0.51,75.7
Humber_R,July,2004,0.95666665,83.375
Humber_R,July,2005,0.74333334,74.9
Humber_R,July,2006,0.61833334,109.725
Humber_R,July,2007,0.50166667,92.825
Humber_R,July,2008,1.2866666,114.375
Humber_R,July,2009,0.646,112.4
Humber_R,July,2010,0.46,83.4
Humber_R,July,2011,0.418,82.45
Humber_R,June,1979,0.8685714,86.4
Humber_R,June,1980,0.995,99.15
Humber_R,June,1981,0.7133333,118.1
Humber_R,June,1982,1.0716667,98.4
Humber_R,June,1983,0.51,61.1
Humber_R,June,1984,0.7733333,51.8
Humber_R,June,1985,0.68,59.275
Humber_R,June,1986,0.789,97.375
Humber_R,June,1987,0.7,100.45
Humber_R,June,1988,0.686,53.225
Humber_R,June,1989,1.19,88.6
Humber_R,June,1990,0.8528572,76.25
Humber_R,June,1991,0.86125,20.975
Humber_R,June,1992,0.70454544,59.1
Humber_R,June,1993,0.98866665,110.25
Humber_R,June,1994,0.614,102.95
Humber_R,June,1995,1.2475,64.9
Humber_R,June,1996,0.8371429,88.875
Humber_R,June,1998,0.52,70.75
Humber_R,June,1999,1.76,69.975
Humber_R,June,2000,0.73,137.475
Humber_R,June,2001,0.48,68.525
Humber_R,June,2002,0.6185714,100.95
Humber_R,June,2003,0.60571426,67.575
Humber_R,June,2004,0.51,76.775
Humber_R,June,2005,0.57666665,61.825
Humber_R,June,2006,0.504,68
Humber_R,June,2007,0.6766667,55.55
Humber_R,June,2008,0.61142856,120.9
Humber_R,June,2009,0.51,90.3
Humber_R,June,2010,0.616,147.65
Humber_R,June,2011,0.518,103.425
Humber_R,May,1979,0.74875,92.325
Humber_R,May,1980,0.935,63.675
Humber_R,May,1981,0.9433333,81.475
Humber_R,May,1982,0.94666666,48.65
Humber_R,May,1983,0.6383333,131.175
Humber_R,May,1984,0.82666665,102.275
Humber_R,May,1985,0.975,76.2
Humber_R,May,1986,0.637,93.5
Humber_R,May,1987,0.72625,61.125
Humber_R,May,1988,0.7785714,37.05
Humber_R,May,1989,0.93333334,92.275
Humber_R,May,1990,0.83285713,86.675
Humber_R,May,1991,0.76285714,102.425
Humber_R,May,1992,0.9316667,61.025
Humber_R,May,1993,0.71428573,62.375
Humber_R,May,1994,0.505,72.525
Humber_R,May,1995,0.759,95.6
Humber_R,May,1996,0.68222225,68.525
Humber_R,May,1998,0.64,51
Humber_R,May,1999,0.62,46.1
Humber_R,May,2000,1.2333333,126.975
Humber_R,May,2001,0.79,90.675
Humber_R,May,2002,0.6,92.75
Humber_R,May,2003,0.636,132.45
Humber_R,May,2004,0.6483333,137.375
Humber_R,May,2005,0.45666668,28.35
Humber_R,May,2007,0.83,64.05
Humber_R,May,2008,0.3875,90.525
Humber_R,May,2009,0.5175,68.9
Humber_R,May,2010,0.494,74.95
Humber_R,May,2011,0.91,124.55
Humber_R,October,1979,0.64,78.3
Humber_R,October,1980,1.5125,81.15
Humber_R,October,1981,0.6,108.925
Humber_R,October,1982,0.58,48.875
Humber_R,October,1983,0.98,100.95
Humber_R,October,1984,0.61,47.275
Humber_R,October,1985,0.5190909,98.1
Humber_R,October,1986,0.75714284,75.325
Humber_R,October,1987,0.5875,69.125
Humber_R,October,1988,0.508,106.85
Humber_R,October,1989,0.72,75.625
Humber_R,October,1990,0.646,115.125
Humber_R,October,1991,0.557,96.575
Humber_R,October,1992,0.6695,57.95
Humber_R,October,1993,0.6342857,83.5
Humber_R,October,1994,0.6523077,45.75
Humber_R,October,1995,0.7225,135.875
Humber_R,October,1996,0.58,80.325
Humber_R,October,1997,0.58,62.3
Humber_R,October,1998,0.65,44.7
Humber_R,October,1999,0.6066667,65.875
Humber_R,October,2000,1.295,44.975
Humber_R,October,2001,0.46,128.65
Humber_R,October,2002,0.34,64.225
Humber_R,October,2003,0.4542857,96.775
Humber_R,October,2004,0.31666666,66.075
Humber_R,October,2005,0.36333334,62.975
Humber_R,October,2006,0.93,137.45
Humber_R,October,2007,0.44166666,74.975
Humber_R,October,2008,0.36333334,54.7
Humber_R,October,2009,0.412,100.2
Humber_R,October,2010,0.396,56.3
Humber_R,October,2011,0.682,117.7
Humber_R,September,1979,0.515,53.075
Humber_R,September,1980,0.85,91.175
Humber_R,September,1981,0.6566667,151.925
Humber_R,September,1982,0.58,102.933334
Humber_R,September,1983,0.69714284,76.525
Humber_R,September,1984,0.62,72.3
Humber_R,September,1985,0.63,79.8
Humber_R,September,1986,1.25,196.05
Humber_R,September,1987,0.65,122.95
Humber_R,September,1988,0.55375,73.15
Humber_R,September,1989,0.46,62.075
Humber_R,September,1990,0.42,104.025
Humber_R,September,1991,0.66,64.65
Humber_R,September,1992,0.79636365,110.525
Humber_R,September,1993,0.56416667,100.475
Humber_R,September,1994,0.48666668,59.225
Humber_R,September,1995,0.812,60.5
Humber_R,September,1996,1.15,135.925
Humber_R,September,1998,0.44666666,57.3
Humber_R,September,1999,0.52,96.8
Humber_R,September,2000,0.54,80.025
Humber_R,September,2001,0.64,101.7
Humber_R,September,2002,0.495,56.75
Humber_R,September,2003,0.768,103.85
Humber_R,September,2004,0.372,51.65
Humber_R,September,2005,0.4,83.725
Humber_R,September,2006,0.512,102.525
Humber_R,September,2007,0.495,47.075
Humber_R,September,2008,1.1,99.975
Humber_R,September,2009,0.294,51.825
Humber_R,September,2010,0.5,134.425
Humber_R,September,2011,0.342,136.5
Maitland_R,April,1979,0.7014286,108.65
Maitland_R,April,1980,0.704375,96.4
Maitland_R,April,1981,0.864375,72.1
Maitland_R,April,1982,1.0869231,50.85
Maitland_R,April,1983,0.89857143,95.5
Maitland_R,April,1984,0.7476923,77.1
Maitland_R,April,1985,0.55642855,59.5
Maitland_R,April,1986,0.7992857,56.25
Maitland_R,April,1987,0.9085714,55.05
Maitland_R,April,1988,0.78875,74.075
Maitland_R,April,1989,1.1164286,41.2
Maitland_R,April,1990,0.7778571,69.6
Maitland_R,April,1991,0.7821429,112.275
Maitland_R,April,1992,0.7278572,96.4
Maitland_R,April,1993,0.93357146,101.05
Maitland_R,April,1994,0.87,86.825
Maitland_R,April,1995,0.55615383,78.575
Maitland_R,April,1999,0.82,60.325
Maitland_R,April,2000,0.6575,98.725
Maitland_R,April,2003,0.735,65.8
Maitland_R,April,2004,0.683,53.5
Maitland_R,April,2005,0.646,103.35
Maitland_R,April,2007,0.701,78.825
Maitland_R,April,2008,0.602,55.3
Maitland_R,April,2009,0.666,121.45
Maitland_R,April,2010,0.644,52.65
Maitland_R,April,2011,0.62,146.225
Maitland_R,August,1979,0.8269231,99.85
Maitland_R,August,1980,1.0828571,71.675
Maitland_R,August,1981,1.0233333,131.75
Maitland_R,August,1982,1.0307692,75.775
Maitland_R,August,1983,1.6957142,52.2
Maitland_R,August,1984,1.465,122
Maitland_R,August,1985,1.5557142,120
Maitland_R,August,1986,1.2971429,92.4
Maitland_R,August,1987,1.2923077,89.625
Maitland_R,August,1988,4.457143,87.9
Maitland_R,August,1989,0.96666664,40.05
Maitland_R,August,1990,0.94357145,101.25
Maitland_R,August,1991,1.1257143,68.725
Maitland_R,August,1992,0.87714285,105.8
Maitland_R,August,1993,0.79642856,46.175
Maitland_R,August,1994,0.81357145,99.525
Maitland_R,August,1995,0.94785714,96.625
Maitland_R,August,1998,1.0075,59.85
Maitland_R,August,1999,0.865,68.275
Maitland_R,August,2000,2.485,86.425
Maitland_R,August,2001,1.015,56.875
Maitland_R,August,2002,1.28875,31.875
Maitland_R,August,2003,0.8888889,55.775
Maitland_R,August,2004,0.6945,90.25
Maitland_R,August,2005,0.871,84.6
Maitland_R,August,2006,0.802,60.3
Maitland_R,August,2007,0.812,81.175
Maitland_R,August,2008,0.794,55.65
Maitland_R,August,2009,0.893,89.725
Maitland_R,August,2010,0.823,79.65
Maitland_R,July,1979,0.91307694,62.775
Maitland_R,July,1980,1.1386666,139.65
Maitland_R,July,1981,0.92538464,77.925
Maitland_R,July,1982,0.8753846,52.25
Maitland_R,July,1983,0.9114286,81.025
Maitland_R,July,1984,0.86923075,58.25
Maitland_R,July,1985,0.81076926,81.125
Maitland_R,July,1986,0.82,103.625
Maitland_R,July,1987,0.8792308,90.475
Maitland_R,July,1989,0.91642857,58.525
Maitland_R,July,1990,0.8864286,85.825
Maitland_R,July,1991,0.9175,71.3
Maitland_R,July,1992,0.95785713,143.4
Maitland_R,July,1993,0.83,64.175
Maitland_R,July,1994,0.8592857,90.075
Maitland_R,July,1995,0.88769233,100.875
Maitland_R,July,1998,0.81,54.375
Maitland_R,July,1999,0.8485714,76.725
Maitland_R,July,2000,0.8875,57.075
Maitland_R,July,2001,0.8875,35.95
Maitland_R,July,2002,1.13375,53.3
Maitland_R,July,2003,0.89111114,75.7
Maitland_R,July,2005,0.959,74.9
Maitland_R,July,2006,0.83,109.725
Maitland_R,July,2007,0.786,92.825
Maitland_R,July,2008,0.874,114.375
Maitland_R,July,2009,0.875,112.4
Maitland_R,July,2010,0.829,83.4
Maitland_R,July,2011,0.7788889,82.45
Maitland_R,June,1979,0.67,86.4
Maitland_R,June,1980,0.894,99.15
Maitland_R,June,1981,0.77357143,118.1
Maitland_R,June,1982,1.0608333,98.4
Maitland_R,June,1983,1.0171429,61.1
Maitland_R,June,1984,1.0323077,51.8
Maitland_R,June,1985,0.7985714,59.275
Maitland_R,June,1986,0.69,97.375
Maitland_R,June,1987,1.7835715,100.45
Maitland_R,June,1988,2.5728571,53.225
Maitland_R,June,1989,1.2,88.6
Maitland_R,June,1990,0.99,76.25
Maitland_R,June,1991,0.81142855,20.975
Maitland_R,June,1992,0.7664286,59.1
Maitland_R,June,1993,0.81357145,110.25
Maitland_R,June,1994,0.81214285,102.95
Maitland_R,June,1995,1.0318182,64.9
Maitland_R,June,1999,0.925,69.975
Maitland_R,June,2000,0.828,137.475
Maitland_R,June,2001,0.885,68.525
Maitland_R,June,2002,0.79,100.95
Maitland_R,June,2003,0.85888886,67.575
Maitland_R,June,2004,0.661,76.775
Maitland_R,June,2005,0.7088889,61.825
Maitland_R,June,2006,0.78,68
Maitland_R,June,2007,0.856,55.55
Maitland_R,June,2009,0.784,90.3
Maitland_R,June,2010,0.682,147.65
Maitland_R,June,2011,0.699,103.425
Maitland_R,May,1979,0.6369231,92.325
Maitland_R,May,1980,0.7435714,63.675
Maitland_R,May,1981,0.85714287,81.475
Maitland_R,May,1982,0.51,48.65
Maitland_R,May,1983,1.1821429,131.175
Maitland_R,May,1984,0.82916665,102.275
Maitland_R,May,1985,0.735,76.2
Maitland_R,May,1986,0.6628571,93.5
Maitland_R,May,1987,1.0338461,61.125
Maitland_R,May,1988,0.83357143,37.05
Maitland_R,May,1989,0.9092857,92.275
Maitland_R,May,1990,0.8435714,86.675
Maitland_R,May,1991,1.0471429,102.425
Maitland_R,May,1992,1.0285715,61.025
Maitland_R,May,1993,0.7335714,62.375
Maitland_R,May,1994,0.73285717,72.525
Maitland_R,May,1995,0.61230767,95.6
Maitland_R,May,1999,1.0425,46.1
Maitland_R,May,2000,1.1175,126.975
Maitland_R,May,2001,0.78625,90.675
Maitland_R,May,2002,0.6275,92.75
Maitland_R,May,2003,0.78090906,132.45
Maitland_R,May,2004,0.70272726,137.375
Maitland_R,May,2005,0.526,28.35
Maitland_R,May,2007,0.698,64.05
Maitland_R,May,2008,0.744,90.525
Maitland_R,May,2009,0.84,68.9
Maitland_R,May,2010,0.652,74.95
Maitland_R,May,2011,0.748,124.55
Maitland_R,October,1979,0.92846155,78.3
Maitland_R,October,1980,0.99785715,81.15
Maitland_R,October,1981,0.87785715,108.925
Maitland_R,October,1982,0.6766667,48.875
Maitland_R,October,1983,0.7435714,100.95
Maitland_R,October,1984,1.8,47.275
Maitland_R,October,1985,0.7,98.1
Maitland_R,October,1986,0.7625,75.325
Maitland_R,October,1987,1.5028571,69.125
Maitland_R,October,1988,0.9792857,106.85
Maitland_R,October,1990,1.1657143,115.125
Maitland_R,October,1991,0.91785717,96.575
Maitland_R,October,1992,0.73714286,57.95
Maitland_R,October,1993,0.76,83.5
Maitland_R,October,1994,1.4835714,45.75
Maitland_R,October,1995,0.82357144,135.875
Maitland_R,October,1998,0.74,44.7
Maitland_R,October,1999,0.8225,65.875
Maitland_R,October,2000,0.65,44.975
Maitland_R,October,2001,1.0525,128.65
Maitland_R,October,2002,0.97625,64.225
Maitland_R,October,2003,0.762,96.775
Maitland_R,October,2004,0.683,66.075
Maitland_R,October,2005,0.553,62.975
Maitland_R,October,2006,0.799,137.45
Maitland_R,October,2007,0.62333333,74.975
Maitland_R,October,2008,0.661,54.7
Maitland_R,October,2009,0.672,100.2
Maitland_R,October,2010,0.5911111,56.3
Maitland_R,October,2011,0.923,117.7
Maitland_R,September,1979,0.935,53.075
Maitland_R,September,1980,0.85142857,91.175
Maitland_R,September,1981,1.1185714,151.925
Maitland_R,September,1982,0.9023077,102.933334
Maitland_R,September,1983,2.0821428,76.525
Maitland_R,September,1984,1.1778572,72.3
Maitland_R,September,1985,0.79142857,79.8
Maitland_R,September,1986,0.82928574,196.05
Maitland_R,September,1987,2.1085715,122.95
Maitland_R,September,1988,1.688,73.15
Maitland_R,September,1989,0.795,62.075
Maitland_R,September,1990,0.875,104.025
Maitland_R,September,1991,1.1171429,64.65
Maitland_R,September,1992,0.8635714,110.525
Maitland_R,September,1993,0.53314286,100.475
Maitland_R,September,1994,1.66,59.225
Maitland_R,September,1995,0.8035714,60.5
Maitland_R,September,1998,0.8925,57.3
Maitland_R,September,1999,0.715,96.8
Maitland_R,September,2000,0.78,80.025
Maitland_R,September,2001,1.43,101.7
Maitland_R,September,2002,1.14625,56.75
Maitland_R,September,2003,0.917,103.85
Maitland_R,September,2004,0.665,51.65
Maitland_R,September,2005,0.9,83.725
Maitland_R,September,2006,0.744,102.525
Maitland_R,September,2007,0.642,47.075
Maitland_R,September,2008,1.1905,99.975
Maitland_R,September,2009,0.84,51.825
Maitland_R,September,2010,0.639,134.425
Maitland_R,September,2011,0.79,136.5
Mimico_Ck,April,1979,0.429,108.65
Mimico_Ck,April,1982,1.49,50.85
Mimico_Ck,April,1983,0.525,95.5
Mimico_Ck,April,1984,0.685,77.1
Mimico_Ck,April,1985,0.715,59.5
Mimico_Ck,April,1986,0.735,56.25
Mimico_Ck,April,1987,0.6575,55.05
Mimico_Ck,April,1991,0.98,112.275
Mimico_Ck,April,1992,0.64,96.4
Mimico_Ck,April,1997,0.48,45.575
Mimico_Ck,April,2003,0.63,65.8
Mimico_Ck,April,2004,0.55,53.5
Mimico_Ck,April,2005,0.68,103.35
Mimico_Ck,April,2007,0.83,78.825
Mimico_Ck,April,2008,3.35,55.3
Mimico_Ck,April,2009,0.55,121.45
Mimico_Ck,April,2010,0.39,52.65
Mimico_Ck,April,2011,2.5,146.225
Mimico_Ck,August,1979,0.815,99.85
Mimico_Ck,August,1980,1.805,71.675
Mimico_Ck,August,1981,0.735,131.75
Mimico_Ck,August,1982,0.84,75.775
Mimico_Ck,August,1984,0.75,122
Mimico_Ck,August,1985,0.6425,120
Mimico_Ck,August,1986,0.8625,92.4
Mimico_Ck,August,1987,0.77,89.625
Mimico_Ck,August,1992,0.52,105.8
Mimico_Ck,August,1993,0.6,46.175
Mimico_Ck,August,1994,0.4,99.525
Mimico_Ck,August,2002,0.68,31.875
Mimico_Ck,August,2003,0.45,55.775
Mimico_Ck,August,2005,0.49,84.6
Mimico_Ck,August,2007,0.67,81.175
Mimico_Ck,August,2008,0.64,55.65
Mimico_Ck,August,2009,0.43,89.725
Mimico_Ck,August,2010,0.53,79.65
Mimico_Ck,August,2011,0.41,71.575
Mimico_Ck,July,1981,0.65,77.925
Mimico_Ck,July,1983,0.63,81.025
Mimico_Ck,July,1984,0.605,58.25
Mimico_Ck,July,1986,0.7175,103.625
Mimico_Ck,July,1987,0.735,90.475
Mimico_Ck,July,1988,0.8875,75.65
Mimico_Ck,July,1991,0.7,71.3
Mimico_Ck,July,1992,0.54,143.4
Mimico_Ck,July,1993,0.68,64.175
Mimico_Ck,July,1994,0.5,90.075
Mimico_Ck,July,2002,0.61,53.3
Mimico_Ck,July,2003,0.61,75.7
Mimico_Ck,July,2004,0.65,83.375
Mimico_Ck,July,2005,0.65,74.9
Mimico_Ck,July,2006,0.46,109.725
Mimico_Ck,July,2007,0.91,92.825
Mimico_Ck,July,2008,0.94,114.375
Mimico_Ck,July,2009,0.96,112.4
Mimico_Ck,July,2010,0.45,83.4
Mimico_Ck,July,2011,0.62,82.45
Mimico_Ck,June,1979,0.495,86.4
Mimico_Ck,June,1980,0.975,99.15
Mimico_Ck,June,1981,0.45,118.1
Mimico_Ck,June,1982,0.715,98.4
Mimico_Ck,June,1984,0.87,51.8
Mimico_Ck,June,1985,0.62,59.275
Mimico_Ck,June,1986,0.7,97.375
Mimico_Ck,June,1987,0.61,100.45
Mimico_Ck,June,1988,0.635,53.225
Mimico_Ck,June,1991,0.57,20.975
Mimico_Ck,June,1992,0.65,59.1
Mimico_Ck,June,1993,0.62,110.25
Mimico_Ck,June,1994,0.92,102.95
Mimico_Ck,June,2002,0.8,100.95
Mimico_Ck,June,2003,0.64,67.575
Mimico_Ck,June,2004,0.63,76.775
Mimico_Ck,June,2005,0.52,61.825
Mimico_Ck,June,2006,0.55,68
Mimico_Ck,June,2007,0.56,55.55
Mimico_Ck,June,2008,0.9,120.9
Mimico_Ck,June,2009,0.6,90.3
Mimico_Ck,June,2010,1,147.65
Mimico_Ck,June,2011,1.1,103.425
Mimico_Ck,May,1979,0.865,92.325
Mimico_Ck,May,1980,0.86,63.675
Mimico_Ck,May,1981,0.79,81.475
Mimico_Ck,May,1982,0.94,48.65
Mimico_Ck,May,1983,0.555,131.175
Mimico_Ck,May,1984,1.1,102.275
Mimico_Ck,May,1986,0.855,93.5
Mimico_Ck,May,1987,0.635,61.125
Mimico_Ck,May,1988,0.84,37.05
Mimico_Ck,May,1991,2.25,102.425
Mimico_Ck,May,1992,0.6,61.025
Mimico_Ck,May,1993,0.96,62.375
Mimico_Ck,May,1995,0.46,95.6
Mimico_Ck,May,2003,0.82,132.45
Mimico_Ck,May,2004,0.48,137.375
Mimico_Ck,May,2005,0.53,28.35
Mimico_Ck,May,2007,0.68,64.05
Mimico_Ck,May,2008,0.75,90.525
Mimico_Ck,May,2009,0.72,68.9
Mimico_Ck,May,2010,0.56,74.95
Mimico_Ck,May,2011,0.93,124.55
Mimico_Ck,October,1979,0.95,78.3
Mimico_Ck,October,1980,3.1,81.15
Mimico_Ck,October,1983,1.9,100.95
Mimico_Ck,October,1984,0.715,47.275
Mimico_Ck,October,1985,0.8725,98.1
Mimico_Ck,October,1986,0.73,75.325
Mimico_Ck,October,1988,0.6425,106.85
Mimico_Ck,October,1991,0.41,96.575
Mimico_Ck,October,1992,0.61,57.95
Mimico_Ck,October,1994,0.7,45.75
Mimico_Ck,October,2002,0.59,64.225
Mimico_Ck,October,2003,0.49,96.775
Mimico_Ck,October,2004,0.59,66.075
Mimico_Ck,October,2005,0.75,62.975
Mimico_Ck,October,2006,0.8,137.45
Mimico_Ck,October,2007,0.86,74.975
Mimico_Ck,October,2008,0.6,54.7
Mimico_Ck,October,2009,0.51,100.2
Mimico_Ck,October,2010,0.52,56.3
Mimico_Ck,October,2011,0.8,117.7
Mimico_Ck,September,1981,0.675,151.925
Mimico_Ck,September,1983,0.64,76.525
Mimico_Ck,September,1991,0.35,64.65
Mimico_Ck,September,1992,0.57,110.525
Mimico_Ck,September,1993,0.54,100.475
Mimico_Ck,September,1994,0.74,59.225
Mimico_Ck,September,2002,1.57,56.75
Mimico_Ck,September,2003,0.62,103.85
Mimico_Ck,September,2004,0.5,51.65
Mimico_Ck,September,2005,0.5,83.725
Mimico_Ck,September,2006,0.67,102.525
Mimico_Ck,September,2007,2.41,47.075
Mimico_Ck,September,2008,0.69,99.975
Mimico_Ck,September,2009,0.69,51.825
Mimico_Ck,September,2010,1.1,134.425
Mimico_Ck,September,2011,0.57,136.5
Nanticoke_Ck,April,1980,1.1166667,96.4
Nanticoke_Ck,April,1981,0.84,72.1
Nanticoke_Ck,April,1982,0.70166665,50.85
Nanticoke_Ck,April,1983,0.4,95.5
Nanticoke_Ck,April,1984,0.595,77.1
Nanticoke_Ck,April,1985,0.7366667,59.5
Nanticoke_Ck,April,1986,0.635,56.25
Nanticoke_Ck,April,1987,0.6166667,55.05
Nanticoke_Ck,April,1991,2.6,112.275
Nanticoke_Ck,April,2001,1.2733333,39.175
Nanticoke_Ck,April,2003,0.79,65.8
Nanticoke_Ck,April,2004,0.64,53.5
Nanticoke_Ck,April,2005,0.63,103.35
Nanticoke_Ck,April,2008,1.39,55.3
Nanticoke_Ck,April,2009,0.93,121.45
Nanticoke_Ck,April,2010,0.79,52.65
Nanticoke_Ck,April,2011,1.3,146.225
Nanticoke_Ck,August,1979,1.3083333,99.85
Nanticoke_Ck,August,1980,1.2333333,71.675
Nanticoke_Ck,August,1981,0.9583333,131.75
Nanticoke_Ck,August,1982,1.0433333,75.775
Nanticoke_Ck,August,1983,0.88166666,52.2
Nanticoke_Ck,August,1984,0.85,122
Nanticoke_Ck,August,1985,1.1883334,120
Nanticoke_Ck,August,1986,1.0883334,92.4
Nanticoke_Ck,August,1987,0.97333336,89.625
Nanticoke_Ck,August,1988,1.05,87.9
Nanticoke_Ck,August,1989,1.3,40.05
Nanticoke_Ck,August,1991,0.98,68.725
Nanticoke_Ck,August,1993,0.52,46.175
Nanticoke_Ck,August,2001,1.315,56.875
Nanticoke_Ck,August,2002,1.39,31.875
Nanticoke_Ck,August,2004,0.86,90.25
Nanticoke_Ck,August,2005,0.84,84.6
Nanticoke_Ck,August,2006,0.91,60.3
Nanticoke_Ck,August,2008,0.94,55.65
Nanticoke_Ck,August,2011,0.73,71.575
Nanticoke_Ck,July,1979,1.2233334,62.775
Nanticoke_Ck,July,1980,1.2944444,139.65
Nanticoke_Ck,July,1981,1.1166667,77.925
Nanticoke_Ck,July,1982,0.845,52.25
Nanticoke_Ck,July,1983,1.0383333,81.025
Nanticoke_Ck,July,1984,1.21,58.25
Nanticoke_Ck,July,1985,1.33,81.125
Nanticoke_Ck,July,1986,0.95416665,103.625
Nanticoke_Ck,July,1987,1.4533334,90.475
Nanticoke_Ck,July,1988,0.5,75.65
Nanticoke_Ck,July,1989,1.25,58.525
Nanticoke_Ck,July,1991,1.33,71.3
Nanticoke_Ck,July,1995,1.1533333,100.875
Nanticoke_Ck,July,2001,0.94,35.95
Nanticoke_Ck,July,2003,1.3,75.7
Nanticoke_Ck,July,2004,1.23,83.375
Nanticoke_Ck,July,2005,0.75,74.9
Nanticoke_Ck,July,2006,1.28,109.725
Nanticoke_Ck,July,2007,0.91,92.825
Nanticoke_Ck,July,2008,0.4,114.375
Nanticoke_Ck,July,2009,1.09,112.4
Nanticoke_Ck,July,2011,0.88,82.45
Nanticoke_Ck,June,1979,1.0766667,86.4
Nanticoke_Ck,June,1980,1.1266667,99.15
Nanticoke_Ck,June,1981,1.3966666,118.1
Nanticoke_Ck,June,1982,0.45166665,98.4
Nanticoke_Ck,June,1983,1.0633334,61.1
Nanticoke_Ck,June,1984,1.06,51.8
Nanticoke_Ck,June,1985,1.19,59.275
Nanticoke_Ck,June,1986,0.90833336,97.375
Nanticoke_Ck,June,1987,1.035,100.45
Nanticoke_Ck,June,1988,0.87,53.225
Nanticoke_Ck,June,1989,1.3,88.6
Nanticoke_Ck,June,1990,0.75,76.25
Nanticoke_Ck,June,1991,1.48,20.975
Nanticoke_Ck,June,2001,0.76,68.525
Nanticoke_Ck,June,2003,0.9,67.575
Nanticoke_Ck,June,2004,0.78,76.775
Nanticoke_Ck,June,2005,0.97,61.825
Nanticoke_Ck,June,2006,0.81,68
Nanticoke_Ck,June,2007,1.035,55.55
Nanticoke_Ck,June,2008,1.4,120.9
Nanticoke_Ck,June,2009,1.2,90.3
Nanticoke_Ck,June,2010,0.96,147.65
Nanticoke_Ck,June,2011,1.1,103.425
Nanticoke_Ck,May,1979,0.8425,92.325
Nanticoke_Ck,May,1980,0.82666665,63.675
Nanticoke_Ck,May,1981,0.8433333,81.475
Nanticoke_Ck,May,1982,1.1783333,48.65
Nanticoke_Ck,May,1983,1.1366667,131.175
Nanticoke_Ck,May,1984,1.1283333,102.275
Nanticoke_Ck,May,1985,0.60333335,76.2
Nanticoke_Ck,May,1986,0.9216667,93.5
Nanticoke_Ck,May,1988,0.775,37.05
Nanticoke_Ck,May,1989,0.43,92.275
Nanticoke_Ck,May,1990,0.99,86.675
Nanticoke_Ck,May,1991,0.74,102.425
Nanticoke_Ck,May,2001,1.6533333,90.675
Nanticoke_Ck,May,2002,1.1266667,92.75
Nanticoke_Ck,May,2003,1.08,132.45
Nanticoke_Ck,May,2004,1.55,137.375
Nanticoke_Ck,May,2005,0.91,28.35
Nanticoke_Ck,May,2008,1.03,90.525
Nanticoke_Ck,May,2009,0.8,68.9
Nanticoke_Ck,May,2010,0.8,74.95
Nanticoke_Ck,May,2011,0.96,124.55
Nanticoke_Ck,October,1979,0.82166666,78.3
Nanticoke_Ck,October,1980,0.6616667,81.15
Nanticoke_Ck,October,1981,0.62,108.925
Nanticoke_Ck,October,1982,0.5366667,48.875
Nanticoke_Ck,October,1983,0.795,100.95
Nanticoke_Ck,October,1984,0.755,47.275
Nanticoke_Ck,October,1985,0.59,98.1
Nanticoke_Ck,October,1986,0.86833334,75.325
Nanticoke_Ck,October,1987,0.71166664,69.125
Nanticoke_Ck,October,1988,0.35,106.85
Nanticoke_Ck,October,2001,1.3,128.65
Nanticoke_Ck,October,2002,0.88,64.225
Nanticoke_Ck,October,2003,0.79,96.775
Nanticoke_Ck,October,2004,0.86,66.075
Nanticoke_Ck,October,2005,0.79,62.975
Nanticoke_Ck,October,2006,1.19,137.45
Nanticoke_Ck,October,2007,1.11,74.975
Nanticoke_Ck,October,2008,1.18,54.7
Nanticoke_Ck,October,2009,0.85,100.2
Nanticoke_Ck,October,2010,0.68,56.3
Nanticoke_Ck,October,2011,0.93,117.7
Nanticoke_Ck,September,1979,1.04,53.075
Nanticoke_Ck,September,1980,0.79333335,91.175
Nanticoke_Ck,September,1981,0.77166665,151.925
Nanticoke_Ck,September,1982,1.045,102.933334
Nanticoke_Ck,September,1983,0.96166664,76.525
Nanticoke_Ck,September,1984,0.83,72.3
Nanticoke_Ck,September,1985,0.9716667,79.8
Nanticoke_Ck,September,1986,0.82916665,196.05
Nanticoke_Ck,September,1987,0.86833334,122.95
Nanticoke_Ck,September,1988,1,73.15
Nanticoke_Ck,September,1991,0.73,64.65
Nanticoke_Ck,September,2000,1.34,80.025
Nanticoke_Ck,September,2001,0.65,101.7
Nanticoke_Ck,September,2002,1.25,56.75
Nanticoke_Ck,September,2003,0.77,103.85
