station_number,year,month,monthly_mean,min,max
02GD001,1931,8,2.84999990463257,2.3199999332428,3.45000004768372
02GD001,1921,1,16.1000003814697,5.92000007629395,61.2000007629395
02GD001,1921,2,6.78999996185303,3.40000009536743,16.1000003814697
02GD001,1921,3,36.2999992370605,5.65999984741211,92.9000015258789
02GD001,1921,4,29.7000007629395,9.31999969482422,152.0
02GD001,1921,5,9.78999996185303,4.53000020980835,30.0
02GD001,1921,6,4.11999988555908,2.75,7.61999988555908
02GD001,1921,7,15.6000003814697,1.89999997615814,176.0
02GD001,1921,8,3.24000000953674,1.89999997615814,10.3999996185303
02GD001,1921,9,3.41000008583069,2.41000008583069,5.65999984741211
02GD001,1915,5,,,
02GD001,1915,6,3.49000000953674,1.92999994754791,8.13000011444092
02GD001,1921,12,26.1000003814697,6.23000001907349,180.0
02GD001,1922,1,12.8999996185303,4.25,78.6999969482422
02GD001,1922,2,26.7000007629395,4.25,156.0
02GD001,1922,3,24.5,9.63000011444092,58.9000015258789
02GD001,1922,4,46.4000015258789,9.11999988555908,165.0
02GD001,1922,5,6.67000007629395,3.53999996185303,11.3999996185303
02GD001,1922,6,12.5,2.97000002861023,68.0
02GD001,1922,7,4.1399998664856,2.34999990463257,8.40999984741211
02GD001,1922,8,3.79999995231628,1.98000001907349,9.19999980926514
02GD001,1922,9,6.01999998092651,1.63999998569489,16.0
02GD001,1922,10,3.53999996185303,2.11999988555908,5.8899998664856
02GD001,1922,11,4.09999990463257,3.17000007629395,4.78999996185303
02GD001,1922,12,3.91000008583069,2.79999995231628,8.52000045776367
02GD001,1923,1,6.59999990463257,6.59999990463257,6.59999990463257
02GD001,1923,2,2.51999998092651,2.51999998092651,2.51999998092651
02GD001,1923,3,47.2000007629395,2.97000002861023,113.0
02GD001,1923,4,30.0,7.92999982833862,130.0
02GD001,1923,5,13.8000001907349,5.03999996185303,70.1999969482422
02GD001,1923,6,5.51999998092651,2.49000000953674,12.6999998092651
02GD001,1923,7,3.11999988555908,1.44000005722046,9.71000003814697
02GD001,1923,8,1.96000003814697,1.04999995231628,3.76999998092651
02GD001,1923,9,4.0,1.75999999046326,12.5
02GD001,1923,10,2.23000001907349,1.66999995708466,2.92000007629395
02GD001,1923,11,4.1100001335144,2.57999992370605,10.8000001907349
