station,nutrient,datetime,value
ON02GE0005,SRP,2016-10-17 13:20:00,0.06
ON02GE0005,SRP,2016-10-31 13:20:00,0.065
ON02GE0005,SRP,2016-11-14 14:20:00,0.013
ON02GE0005,SRP,2016-11-28 14:20:00,0.02
ON02GE0005,SRP,2016-12-12 14:21:00,0.02
ON02GE0005,SRP,2017-01-09 14:27:00,0.062
ON02GE0005,SRP,2017-01-23 14:20:00,0.057
ON02GE0005,SRP,2017-02-13 14:41:00,0.035
ON02GE0005,SRP,2017-03-20 13:40:00,0.022
ON02GE0005,SRP,2017-04-04 13:11:00,0.019
ON02GE0006,SRP,2016-06-22 04:00:00,0.002
ON02GE0006,SRP,2016-07-11 16:00:00,0.003
ON02GE0006,SRP,2016-07-25 16:00:00,0.003
ON02GE0006,SRP,2016-08-08 16:00:00,0.004
ON02GE0006,SRP,2016-08-17 16:00:00,0.026
ON02GE0006,SRP,2016-08-22 16:00:00,0.016
ON02GE0006,SRP,2016-08-29 16:00:00,0.03
ON02GE0006,SRP,2016-09-06 16:00:00,0.028
ON02GE0006,SRP,2016-09-19 16:00:00,0.004
ON02GE0006,SRP,2016-10-03 15:50:00,0.03
ON02GE0006,SRP,2016-10-17 15:50:00,0.009
ON02GE0006,SRP,2016-10-31 15:50:00,0.011
ON02GE0006,SRP,2016-11-14 16:50:00,0.046
ON02GE0006,SRP,2016-11-28 16:50:00,0.002
ON02GE0006,SRP,2016-12-12 16:46:00,0.002
ON02GE0006,SRP,2017-01-09 17:48:00,0.078
ON02GE0006,SRP,2017-01-23 16:52:00,0.074
ON02GE0006,SRP,2017-02-13 17:53:00,0.067
ON02GE0006,SRP,2017-03-20 16:15:00,0.029
ON02GE0006,SRP,2017-04-04 17:20:00,0.047
ON02GE0006,SRP,2017-04-18 15:20:00,0.006
ON02GE0006,SRP,2017-05-02 16:23:00,0.001
ON02GE0006,SRP,2017-05-09 14:16:00,0.07
ON02GE0006,SRP,2017-05-16 14:40:00,0.007
ON02GE0006,SRP,2017-05-30 14:52:00,0.027
ON02GE0006,SRP,2017-06-13 15:01:00,0.002
ON02GE0006,SRP,2017-06-27 15:50:00,0.004
ON02GE0006,SRP,2017-07-06 12:00:00,0.021
ON02GE0006,SRP,2017-07-07 12:00:00,0.001
ON02GE0006,SRP,2017-07-08 12:00:00,0.003
ON02GE0006,SRP,2017-07-09 12:00:00,0.006
ON02GE0006,SRP,2017-07-10 12:00:00,0.009
ON02GE0006,SRP,2017-07-11 12:00:00,0.015
ON02GE0006,SRP,2017-07-11 17:10:00,0.012
ON02GE0006,SRP,2017-07-12 12:00:00,0.023
ON02GE0006,SRP,2017-07-13 12:00:00,0.024
ON02GE0006,SRP,2017-07-20 20:00:00,0.008
ON02GE0006,SRP,2017-07-21 20:00:00,0.02
ON02GE0006,SRP,2017-07-22 20:00:00,0.02
ON02GE0006,SRP,2017-07-23 20:00:00,0.017
ON02GE0006,SRP,2017-07-24 20:00:00,0.016
ON02GE0006,SRP,2017-07-25 14:10:00,0.022
ON02GE0006,SRP,2017-07-31 04:00:00,0.017
ON02GE0006,SRP,2017-07-31 12:00:00,0.025
ON02GE0006,SRP,2017-08-01 04:00:00,0.027
ON02GE0006,SRP,2017-08-02 04:00:00,0.005
ON02GE0006,SRP,2017-08-03 04:00:00,0.015
ON02GE0006,SRP,2017-08-04 04:00:00,0.009
ON02GE0006,SRP,2017-08-05 04:00:00,0.019
ON02GE0006,SRP,2017-08-06 04:00:00,0.011
ON02GE0006,SRP,2017-08-07 04:00:00,0.022
ON02GE0006,SRP,2017-08-08 12:00:00,0.02
ON02GE0006,SRP,2017-08-08 13:37:00,0.009
ON02GE0006,SRP,2017-08-14 12:00:00,0.005
ON02GE0006,SRP,2017-08-21 04:00:00,0.011
ON02GE0006,SRP,2017-08-22 04:00:00,0.009
ON02GE0006,SRP,2017-08-22 12:00:00,0.003
ON02GE0006,SRP,2017-08-22 14:41:00,0.002
ON02GE0006,SRP,2017-08-22 20:00:00,0.002
ON02GE0006,SRP,2017-08-23 04:00:00,0.001
ON02GE0006,SRP,2017-08-23 12:00:00,0.002
ON02GE0006,SRP,2017-08-23 20:00:00,0.005
ON02GE0006,SRP,2017-08-24 04:00:00,0.009
ON02GE0006,SRP,2017-08-24 12:00:00,0.001
ON02GE0006,SRP,2017-08-24 20:00:00,0.001
ON02GE0006,SRP,2017-08-25 04:00:00,0.001
ON02GE0006,SRP,2017-08-25 12:00:00,0.001
ON02GE0006,SRP,2017-08-25 20:00:00,0.001
ON02GE0006,SRP,2017-08-26 04:00:00,0.001
ON02GE0006,SRP,2017-08-26 12:00:00,0.001
ON02GE0006,SRP,2017-08-26 20:00:00,0.007
ON02GE0006,SRP,2017-08-27 04:00:00,0.004
ON02GE0006,SRP,2017-08-27 12:00:00,0.012
ON02GE0006,SRP,2017-08-27 20:00:00,0.001
ON02GE0006,SRP,2017-08-28 04:00:00,0.003
ON02GE0006,SRP,2017-08-28 12:00:00,0.005
ON02GE0006,SRP,2017-08-28 20:00:00,0.002
ON02GE0006,SRP,2017-08-29 04:00:00,0
ON02GE0006,SRP,2017-08-29 12:00:00,0.001
ON02GE0006,SRP,2017-08-29 20:00:00,0.002
ON02GE0006,SRP,2017-08-30 04:00:00,0.009
ON02GE0006,SRP,2017-08-30 12:00:00,0.01
ON02GE0006,SRP,2017-08-30 20:00:00,0.014
ON02GE0006,SRP,2017-08-31 04:00:00,0.016
ON02GE0006,SRP,2017-08-31 12:00:00,0.007
ON02GE0006,SRP,2017-08-31 20:00:00,0.005
ON02GE0006,SRP,2017-09-05 12:00:00,0.012
ON02GE0006,SRP,2017-09-05 14:55:00,0.011
ON02GE0006,SRP,2017-09-11 12:00:00,0.002
ON02GE0006,SRP,2017-09-18 12:00:00,0.016
ON02GE0006,SRP,2017-09-18 13:18:00,0.003
ON02GE0006,SRP,2017-09-18 20:00:00,0.003
ON02GE0006,SRP,2017-09-19 04:00:00,0.002
ON02GE0006,SRP,2017-09-19 12:00:00,0.001
ON02GE0006,SRP,2017-09-19 20:00:00,0.002
ON02GE0006,SRP,2017-09-20 04:00:00,0.005
ON02GE0006,SRP,2017-09-20 12:00:00,0.008
ON02GE0006,SRP,2017-09-20 20:00:00,0.011
ON02GE0006,SRP,2017-09-21 04:00:00,0.012
ON02GE0006,SRP,2017-09-21 12:00:00,0.013
ON02GE0006,SRP,2017-09-21 20:00:00,0.012
ON02GE0006,SRP,2017-09-22 04:00:00,0.013
ON02GE0006,SRP,2017-09-22 12:00:00,0.009
ON02GE0006,SRP,2017-09-22 20:00:00,0.01
ON02GE0006,SRP,2017-09-23 04:00:00,0.009
ON02GE0006,SRP,2017-09-23 12:00:00,0.012
ON02GE0006,SRP,2017-09-23 20:00:00,0.012
ON02GE0006,SRP,2017-09-24 04:00:00,0.01
ON02GE0006,SRP,2017-09-24 12:00:00,0.012
ON02GE0006,SRP,2017-09-24 20:00:00,0.011
ON02GE0006,SRP,2017-09-25 04:00:00,0.014
ON02GE0006,SRP,2017-09-25 12:00:00,0.013
ON02GE0006,SRP,2017-09-25 20:00:00,0.01
ON02GE0006,SRP,2017-09-26 04:00:00,0.011
ON02GE0006,SRP,2017-09-26 12:00:00,0.014
ON02GE0006,SRP,2017-09-26 20:00:00,0.015
ON02GE0006,SRP,2017-09-27 04:00:00,0.013
ON02GE0006,SRP,2017-09-27 12:00:00,0.015
ON02GE0006,SRP,2017-09-27 20:00:00,0.006
ON02GE0006,SRP,2017-09-28 04:00:00,0.002
ON02GE0006,SRP,2017-09-28 12:00:00,0.004
ON02GE0006,SRP,2017-09-28 20:00:00,0.006
ON02GE0006,SRP,2017-10-02 12:00:00,0.001
ON02GE0006,SRP,2017-10-03 15:15:00,0.001
ON02GE0006,SRP,2017-10-03 20:00:00,0
ON02GE0006,SRP,2017-10-10 12:00:00,0.012
ON02GE0006,SRP,2017-10-16 12:00:00,0.003
ON02GE0006,SRP,2017-10-17 04:00:00,0.009
ON02GE0006,SRP,2017-10-17 14:50:00,0.011
ON02GE0006,SRP,2017-10-18 04:00:00,0.005
ON02GE0006,SRP,2017-10-19 04:00:00,0.008
ON02GE0006,SRP,2017-10-20 04:00:00,0.021
ON02GE0006,SRP,2017-10-21 04:00:00,0.018
ON02GE0006,SRP,2017-10-22 04:00:00,0.016
ON02GE0006,SRP,2017-10-23 04:00:00,0.017
ON02GE0006,SRP,2017-10-23 12:00:00,0.016
ON02GE0006,SRP,2017-10-25 12:00:00,0.014
ON02GE0006,SRP,2017-10-26 12:00:00,0.021
ON02GE0006,SRP,2017-10-30 12:00:00,0.025
ON02GE0006,SRP,2017-10-31 12:00:00,0.023
ON02GE0006,SRP,2017-10-31 14:50:00,0.025
ON02GE0006,SRP,2017-11-06 13:00:00,0.116
ON02GE0006,SRP,2017-11-14 13:00:00,0.05
ON02GE0006,SRP,2017-11-14 15:40:00,0.048
ON02GE0006,SRP,2017-11-19 13:00:00,0.114
ON02GE0006,SRP,2017-11-20 13:00:00,0.111
ON02GE0006,SRP,2017-11-21 13:00:00,0.09
ON02GE0006,SRP,2017-11-22 13:00:00,0.051
ON02GE0006,SRP,2017-11-23 13:00:00,0.067
ON02GE0006,SRP,2017-11-27 13:00:00,0.068
ON02GE0006,SRP,2017-12-04 13:00:00,0.043
ON02GE0006,SRP,2017-12-11 13:00:00,0.024
ON02GE0006,SRP,2017-12-12 16:05:00,0.004
ON02GE0006,SRP,2017-12-12 21:00:00,0.021
ON02GE0006,SRP,2017-12-18 13:00:00,0.038
ON02GE0006,SRP,2018-01-02 05:00:00,0.039
ON02GE0006,SRP,2018-01-08 13:00:00,0.03
ON02GE0006,SRP,2018-01-12 05:00:00,0.052
ON02GE0006,SRP,2018-01-12 21:00:00,0.087
ON02GE0006,SRP,2018-01-13 05:00:00,0.096
ON02GE0006,SRP,2018-01-14 05:00:00,0.117
ON02GE0006,SRP,2018-01-14 21:00:00,0.084
ON02GE0006,SRP,2018-01-15 13:00:00,0.06
ON02GE0006,SRP,2018-01-16 13:00:00,0.099
ON02GE0006,SRP,2018-01-17 21:00:00,0.126
ON02GE0006,SRP,2018-01-21 13:00:00,0.101
ON02GE0006,SRP,2018-01-23 16:14:00,0.113
ON02GE0006,SRP,2018-01-25 05:00:00,0.09
ON02GE0006,SRP,2018-01-25 21:00:00,0.097
ON02GE0006,SRP,2018-01-27 05:00:00,0.106
ON02GE0006,SRP,2018-01-29 13:00:00,0.113
ON02GE0006,SRP,2018-01-30 05:00:00,0.096
ON02GE0006,SRP,2018-02-05 13:00:00,0.052
ON02GE0006,SRP,2018-02-12 13:00:00,0.038
ON02GE0006,SRP,2018-02-17 05:00:00,0.06
ON02GE0006,SRP,2018-02-18 21:00:00,0.052
ON02GE0006,SRP,2018-02-19 21:00:00,0.052
ON02GE0006,SRP,2018-02-20 05:00:00,0.059
ON02GE0006,SRP,2018-02-20 13:00:00,0.075
ON02GE0006,SRP,2018-02-21 15:10:00,0.123
ON02GE0006,SRP,2018-02-24 06:52:00,0.074
ON02GE0006,SRP,2018-02-25 14:52:00,0.086
ON02GE0006,SRP,2018-02-26 06:52:00,0.088
ON02GE0006,SRP,2018-02-26 14:52:00,0.088
ON02GE0006,SRP,2018-02-26 21:00:00,0.076
ON02GE0006,SRP,2018-02-27 13:00:00,0.073
ON02GE0006,SRP,2018-02-28 13:00:00,0.067
ON02GE0006,SRP,2018-02-28 15:45:00,0.073
ON02GE0006,SRP,2018-03-01 13:00:00,0.063
ON02GE0006,SRP,2018-03-02 13:00:00,0.068
ON02GE0006,SRP,2018-03-21 14:40:00,0
ON02GE0006,SRP,2018-04-03 14:45:00,0.014
ON02GE0006,SRP,2018-04-16 19:05:00,0.098
ON02GE0006,SRP,2018-04-17 14:40:00,0.084
ON02GE0006,SRP,2018-04-17 20:00:00,0.08
ON02GE0006,SRP,2018-04-18 20:00:00,0.046
ON02GE0006,SRP,2018-04-19 12:00:00,0.053
ON02GE0006,SRP,2018-04-20 12:00:00,0.066
ON02GE0006,SRP,2018-04-23 12:00:00,0.042
ON02GE0006,SRP,2018-04-24 12:00:00,0.035
ON02GE0006,SRP,2018-04-30 12:00:00,0.002
ON02GE0006,SRP,2018-05-01 14:40:00,0.001
ON02GE0006,SRP,2018-05-07 12:00:00,0.002
ON02GE0006,SRP,2018-05-14 12:00:00,0.099
ON02GE0006,SRP,2018-05-15 14:45:00,0.093
ON02GE0006,SRP,2018-05-16 20:00:00,0.049
ON02GE0006,SRP,2018-05-22 12:00:00,0.014
ON02GE0006,SRP,2018-05-28 12:00:00,0.003
ON02GE0006,SRP,2018-05-29 04:00:00,0.001
ON02GE0006,SRP,2018-05-29 12:00:00,0.001
ON02GE0006,SRP,2018-05-29 20:00:00,0.001
ON02GE0006,SRP,2018-05-30 04:00:00,0.001
ON02GE0006,SRP,2018-05-30 12:00:00,0.001
ON02GE0006,SRP,2018-05-30 16:00:00,0.002
ON02GE0006,SRP,2018-05-30 20:00:00,0.001
ON02GE0006,SRP,2018-05-31 04:00:00,0.001
ON02GE0006,SRP,2018-05-31 12:00:00,0.001
ON02GE0006,SRP,2018-05-31 20:00:00,0.001
ON02GE0006,SRP,2018-06-01 12:00:00,0.001
ON02GE0006,SRP,2018-06-04 12:00:00,0.005
ON02GE0006,SRP,2018-06-18 12:00:00,0.001
ON02GE0006,SRP,2018-06-25 12:00:00,0.003
ON02GE0006,SRP,2018-06-25 20:00:00,0.001
ON02GE0006,SRP,2018-06-26 04:00:00,0.002
ON02GE0006,SRP,2018-06-26 12:00:00,0.001
ON02GE0006,SRP,2018-06-26 14:50:00,0.002
ON02GE0006,SRP,2018-06-26 20:00:00,0
ON02GE0006,SRP,2018-06-27 04:00:00,0
ON02GE0006,SRP,2018-06-27 12:00:00,0.011
ON02GE0006,SRP,2018-06-27 20:00:00,0.013
ON02GE0006,SRP,2018-06-28 04:00:00,0.02
ON02GE0006,SRP,2018-06-28 12:00:00,0.022
ON02GE0006,SRP,2018-06-28 20:00:00,0.026
ON02GE0006,SRP,2018-06-29 20:00:00,0.042
ON02GE0006,SRP,2018-06-30 20:00:00,0.062
ON02GE0006,SRP,2018-07-03 12:00:00,0.044
ON02GE0006,SRP,2018-07-16 12:00:00,0.002
ON02GE0006,SRP,2018-07-17 18:45:00,0.001
ON02GE0006,SRP,2018-07-23 12:00:00,0.001
ON02GE0006,SRP,2018-07-30 12:00:00,0.021
ON02GE0006,SRP,2018-07-31 17:30:00,0.005
ON02GE0006,SRP,2018-07-31 20:00:00,0.013
ON02GE0006,SRP,2018-08-07 12:00:00,0.022
ON02GE0006,SRP,2018-08-13 12:00:00,0.01
ON02GE0006,SRP,2018-08-14 04:00:00,0.038
ON02GE0006,SRP,2018-08-14 12:00:00,0.051
ON02GE0006,SRP,2018-08-14 17:00:00,0.002
ON02GE0006,SRP,2018-08-14 20:00:00,0.056
ON02GE0006,SRP,2018-08-15 04:00:00,0.06
ON02GE0006,SRP,2018-08-15 12:00:00,0.055
ON02GE0006,SRP,2018-08-15 20:00:00,0.057
ON02GE0006,SRP,2018-08-16 04:00:00,0.053
ON02GE0006,SRP,2018-08-16 12:00:00,0.046
ON02GE0006,SRP,2018-08-16 20:00:00,0.043
ON02GE0006,SRP,2018-08-20 12:00:00,0.073
ON02GE0006,SRP,2018-08-27 12:00:00,0.059
ON02GE0006,SRP,2018-08-28 12:00:00,0.043
ON02GE0006,SRP,2018-08-28 17:00:00,0.05
ON02GE0006,SRP,2018-09-04 12:00:00,0.058
ON02GE0006,SRP,2018-09-10 12:00:00,0.001
ON02GE0006,SRP,2018-09-11 14:40:00,0.023
ON02GE0006,SRP,2018-09-24 12:00:00,0.001
ON02GE0006,SRP,2018-09-25 17:10:00,0.009
ON02GE0006,SRP,2018-10-07 20:00:00,0.073
ON02GE0006,SRP,2018-10-09 12:00:00,0.105
ON02GE0006,SRP,2018-10-09 15:00:00,0.104
ON02GE0006,SRP,2018-10-15 12:00:00,0.046
ON02GE0006,SRP,2018-10-22 12:00:00,0.025
ON02GE0006,SRP,2018-10-23 15:15:00,0.005
ON02GE0006,SRP,2018-10-29 04:00:00,0.007
ON02GE0006,SRP,2018-11-02 04:00:00,0.34
ON02GE0006,SRP,2018-11-05 19:00:00,0.158
ON02GE0006,SRP,2018-11-07 05:00:00,0.136
ON02GE0006,SRP,2018-11-10 13:00:00,0.102
ON02GE0006,SRP,2018-11-13 13:00:00,0.074
ON02GE0006,SRP,2018-11-19 13:00:00,0.059
ON02GE0006,SRP,2018-11-27 13:00:00,0.077
ON02GE0006,SRP,2018-11-28 21:00:00,0.106
ON02GE0006,SRP,2018-12-03 13:00:00,0.092
ON02GE0006,SRP,2018-12-05 05:00:00,0.087
ON02GE0006,SRP,2018-12-10 13:00:00,0.064
ON02GE0006,SRP,2018-12-17 13:00:00,0.043
ON02GE0006,SRP,2018-12-30 13:00:00,0.042
ON02GE0006,SRP,2018-12-31 05:00:00,0.052
ON02GE0006,SRP,2019-01-01 21:00:00,0.079
ON02GE0006,SRP,2019-01-03 13:00:00,0.106
ON02GE0006,SRP,2019-01-05 05:00:00,0.073
ON02GE0006,SRP,2019-01-07 13:00:00,0.09
ON02GE0006,SRP,2019-03-18 18:50:00,0.106
ON02GE0006,SRP,2019-03-25 17:57:00,0.06
ON02GE0006,SRP,2019-04-01 17:26:00,0.064
ON02GE0006,SRP,2019-04-08 14:49:00,0.052
ON02GE0006,SRP,2019-04-15 15:05:00,0.031
ON02GE0006,SRP,2019-04-23 14:38:00,0.062
ON02GE0006,SRP,2019-04-29 15:15:00,0.055
ON02GE0006,SRP,2019-05-06 13:30:00,0.039
ON02GE0006,SRP,2019-05-13 16:40:00,0.035
ON02GE0006,SRP,2019-05-21 16:29:00,0.02
ON02GE0006,SRP,2019-05-27 14:20:00,0.001
ON02GE0006,SRP,2019-06-03 14:50:00,0.041
ON02GE0006,SRP,2019-06-10 15:35:00,0.02
ON02GE0006,SRP,2019-06-17 13:30:00,0.042
ON02GE0007,SRP,2016-06-23 04:00:00,0.01
ON02GE0007,SRP,2016-07-11 16:00:00,0.042
ON02GE0007,SRP,2016-07-25 16:00:00,0.01
ON02GE0007,SRP,2016-08-08 16:00:00,0.01
ON02GE0007,SRP,2016-08-17 16:00:00,0.048
ON02GE0007,SRP,2016-08-22 16:00:00,0.042
ON02GE0007,SRP,2016-08-29 16:00:00,0.136
ON02GE0007,SRP,2016-09-06 16:00:00,0.021
ON02GE0007,SRP,2016-09-19 16:00:00,0.045
ON02GE0007,SRP,2016-10-03 15:00:00,0.085
ON02GE0007,SRP,2016-10-17 15:00:00,0.008
ON02GE0007,SRP,2016-10-31 15:00:00,0.013
ON02GE0007,SRP,2016-11-14 16:00:00,0.006
ON02GE0007,SRP,2016-11-28 16:00:00,0.023
ON02GE0007,SRP,2016-12-12 16:05:00,0.123
ON02GE0007,SRP,2017-01-09 16:52:00,0.047
ON02GE0007,SRP,2017-01-23 16:15:00,0.049
ON02GE0007,SRP,2017-02-13 16:44:00,0.064
ON02GE0007,SRP,2017-03-20 15:32:00,0.017
ON02GE0007,SRP,2017-04-04 16:30:00,0.048
ON02GE0007,SRP,2017-04-18 17:30:00,0.003
ON02GE0007,SRP,2017-05-02 15:05:00,0.037
ON02GE0007,SRP,2017-05-09 16:03:00,0.035
ON02GE0007,SRP,2017-05-16 16:10:00,0.005
ON02GE0007,SRP,2017-05-30 16:30:00,0.084
ON02GE0007,SRP,2017-06-13 16:34:00,0.013
ON02GE0007,SRP,2017-06-27 17:35:00,0.098
ON02GE0007,SRP,2017-07-11 15:50:00,0.122
ON02GE0007,SRP,2017-07-25 16:15:00,0.097
ON02GE0007,SRP,2017-08-08 16:00:00,0.035
ON02GE0007,SRP,2017-08-22 16:36:00,0.038
ON02GE0007,SRP,2017-09-05 16:35:00,0.26
ON02GE0007,SRP,2017-09-18 15:36:00,0.042
ON02GE0007,SRP,2017-10-03 16:50:00,0.04
ON02GE0007,SRP,2017-10-17 16:05:00,0.036
ON02GE0007,SRP,2017-10-31 16:45:00,0.024
ON02GE0007,SRP,2017-11-14 17:00:00,0.022
ON02GE0007,SRP,2017-12-12 17:45:00,0.016
ON02GE0007,SRP,2018-01-23 17:40:00,0.148
ON02GE0007,SRP,2018-02-21 16:40:00,0.194
ON02GE0007,SRP,2018-02-28 17:10:00,0.035
ON02GE0007,SRP,2018-03-21 16:15:00,0.006
ON02GE0007,SRP,2018-04-03 16:10:00,0.009
ON02GE0007,SRP,2018-04-17 16:00:00,0.107
ON02GE0007,SRP,2018-05-01 16:00:00,0.002
ON02GE0007,SRP,2018-05-15 16:20:00,0.154
ON02GE0007,SRP,2018-05-30 14:50:00,0.007
ON02GE0007,SRP,2018-06-26 16:21:00,0.034
ON02GE0007,SRP,2018-07-17 15:50:00,0.139
ON02GE0007,SRP,2018-07-31 14:55:00,0.075
ON02GE0007,SRP,2018-08-14 15:45:00,0.1
ON02GE0007,SRP,2018-08-28 14:40:00,0.057
ON02GE0007,SRP,2018-09-11 16:20:00,0.11
ON02GE0007,SRP,2018-09-25 15:00:00,0.576
ON02GE0007,SRP,2018-10-02 03:30:00,0.099
ON02GE0007,SRP,2018-10-03 00:30:00,0.092
ON02GE0007,SRP,2018-10-04 03:30:00,0.104
ON02GE0007,SRP,2018-10-09 15:55:00,0.1
ON02GE0007,SRP,2018-10-23 16:30:00,0.028
ON02GE1000,SRP,2012-04-02 16:00:00,0
ON02GE1000,SRP,2012-04-10 16:00:00,0.001
ON02GE1000,SRP,2012-04-16 16:00:00,0.001
ON02GE1000,SRP,2012-06-11 16:00:00,0.041
ON02GE1000,SRP,2012-06-18 16:00:00,0.028
ON02GE1000,SRP,2012-06-25 16:00:00,0.04
ON02GE1000,SRP,2012-07-03 16:00:00,0.044
ON02GE1000,SRP,2012-07-23 16:00:00,0
ON02GE1000,SRP,2012-07-30 16:00:00,0.002
ON02GE1000,SRP,2012-08-07 16:00:00,0.002
ON02GE1000,SRP,2012-08-27 16:00:00,0.001
ON02GE1000,SRP,2012-09-04 16:00:00,0.016
ON02GE1000,SRP,2012-09-10 15:20:00,0.039
ON02GE1000,SRP,2012-09-18 16:56:00,0.029
ON02GE1000,SRP,2012-09-24 15:23:00,0.035
ON02GE1000,SRP,2012-10-01 14:35:00,0.033
ON02GE1000,SRP,2012-10-09 14:30:00,0.001
ON02GE1000,SRP,2012-10-16 14:45:00,0.009
ON02GE1000,SRP,2012-10-23 16:15:00,0.028
ON02GE1000,SRP,2012-11-05 16:15:00,0.042
ON02GE1000,SRP,2012-11-19 17:40:00,0.023
ON02GE1000,SRP,2013-05-01 18:15:00,0.012
ON02GE1000,SRP,2013-06-25 18:20:00,0.012
ON02GE1000,SRP,2013-07-08 18:30:00,0.037
ON02GE1000,SRP,2013-07-24 18:05:00,0.037
ON02GE1000,SRP,2013-07-30 14:45:00,0.058
ON02GE1000,SRP,2013-08-06 18:00:00,0.011
ON02GE1000,SRP,2013-08-13 15:00:00,0.002
ON02GE1000,SRP,2013-08-20 19:10:00,0.002
ON02GE1000,SRP,2013-08-27 14:30:00,0.006
ON02GE1000,SRP,2013-09-04 19:17:00,0.026
ON02GE1000,SRP,2013-10-08 15:00:00,0.11
ON02GE1000,SRP,2013-10-10 15:50:00,0.136
ON02GE1000,SRP,2013-10-17 15:20:00,0.071
ON02GE1000,SRP,2013-10-22 15:00:00,0.044
ON02GE1000,SRP,2013-10-29 14:50:00,0.08
ON02GE1000,SRP,2013-11-05 19:00:00,0.111
ON02GE1000,SRP,2013-11-12 15:30:00,0.05
ON02GE1000,SRP,2013-11-21 16:00:00,0.038
ON02GE1000,SRP,2013-11-27 16:00:00,0.054
ON02GE1000,SRP,2013-12-03 18:05:00,0.043
ON02GE1000,SRP,2013-12-10 16:00:00,0.04
ON02GE1000,SRP,2014-01-07 16:45:00,0.037
ON02GE1000,SRP,2014-01-14 14:30:00,0.08
ON02GE1000,SRP,2014-01-20 15:15:00,0.064
ON02GE1000,SRP,2014-02-03 15:30:00,0.048
ON02GE1000,SRP,2014-02-10 16:30:00,0.036
ON02GE1000,SRP,2014-02-17 15:30:00,0.044
ON02GE1000,SRP,2014-02-21 13:00:00,0.038
ON02GE1000,SRP,2014-02-22 21:00:00,0.044
ON02GE1000,SRP,2014-02-24 05:00:00,0.06
ON02GE1000,SRP,2014-02-24 16:15:00,0.07
ON02GE1000,SRP,2014-03-03 13:00:00,0.028
ON02GE1000,SRP,2014-03-03 16:15:00,0.029
ON02GE1000,SRP,2014-03-10 12:00:00,0.026
ON02GE1000,SRP,2014-03-10 14:30:00,0.027
ON02GE1000,SRP,2014-03-17 14:45:00,0.072
ON02GE1000,SRP,2014-03-20 04:00:00,0.052
ON02GE1000,SRP,2014-03-20 20:00:00,0.061
ON02GE1000,SRP,2014-03-21 12:00:00,0.066
ON02GE1000,SRP,2014-03-24 15:30:00,0.066
ON02GE1000,SRP,2014-03-25 12:00:00,0.058
ON02GE1000,SRP,2014-03-26 20:00:00,0.051
ON02GE1000,SRP,2014-03-28 12:00:00,0.04
ON02GE1000,SRP,2014-03-28 15:50:00,0.039
ON02GE1000,SRP,2014-03-28 16:00:00,0.037
ON02GE1000,SRP,2014-03-28 20:00:00,0.037
ON02GE1000,SRP,2014-03-29 04:00:00,0.036
ON02GE1000,SRP,2014-03-29 16:00:00,0.037
ON02GE1000,SRP,2014-03-30 00:00:00,0.046
ON02GE1000,SRP,2014-03-31 00:00:00,0.072
ON02GE1000,SRP,2014-03-31 12:00:00,0.064
ON02GE1000,SRP,2014-03-31 15:45:00,0.063
ON02GE1000,SRP,2014-03-31 16:00:00,0.062
ON02GE1000,SRP,2014-04-03 15:30:00,0.084
ON02GE1000,SRP,2014-04-04 04:00:00,0.091
ON02GE1000,SRP,2014-04-04 15:30:00,0.094
ON02GE1000,SRP,2014-04-05 04:00:00,0.095
ON02GE1000,SRP,2014-04-05 08:00:00,0.098
ON02GE1000,SRP,2014-04-05 12:00:00,0.099
ON02GE1000,SRP,2014-04-06 04:00:00,0.093
ON02GE1000,SRP,2014-04-07 00:00:00,0.091
ON02GE1000,SRP,2014-04-07 08:00:00,0.091
ON02GE1000,SRP,2014-04-07 16:00:00,0.091
ON02GE1000,SRP,2014-04-07 20:00:00,0.086
ON02GE1000,SRP,2014-04-08 12:00:00,0.086
ON02GE1000,SRP,2014-04-09 12:00:00,0.078
ON02GE1000,SRP,2014-04-09 15:30:00,0.08
ON02GE1000,SRP,2014-04-09 16:00:00,0.077
ON02GE1000,SRP,2014-04-10 16:00:00,0.08
ON02GE1000,SRP,2014-04-11 15:30:00,0.081
ON02GE1000,SRP,2014-04-11 16:00:00,0.079
ON02GE1000,SRP,2014-04-12 20:00:00,0.076
ON02GE1000,SRP,2014-04-13 16:00:00,0.062
ON02GE1000,SRP,2014-04-14 15:45:00,0.061
ON02GE1000,SRP,2014-04-14 16:00:00,0.059
ON02GE1000,SRP,2014-04-15 08:00:00,0.056
ON02GE1000,SRP,2014-04-16 17:00:00,0.048
ON02GE1000,SRP,2014-04-22 15:00:00,0.028
ON02GE1000,SRP,2014-04-24 16:00:00,0.018
ON02GE1000,SRP,2014-04-28 14:00:00,0.001
ON02GE1000,SRP,2014-05-01 15:15:00,0.038
ON02GE1000,SRP,2014-05-05 15:00:00,0.012
ON02GE1000,SRP,2014-05-12 15:45:00,0.001
ON02GE1000,SRP,2014-05-15 15:15:00,0.023
ON02GE1000,SRP,2014-05-20 15:00:00,0.024
ON02GE1000,SRP,2014-06-16 15:00:00,0.046
ON02GE1000,SRP,2014-06-23 15:20:00,0.034
ON02GE1000,SRP,2014-07-02 15:30:00,0.059
ON02GE1000,SRP,2014-07-08 04:00:00,0.046
ON02GE1000,SRP,2014-07-09 04:00:00,0.09
